 2350113.5392 23.6403 -2.3474 2 1020.9815 55  25501 123272727      262626       
 2350113.5782 23.6398 -2.3638 2 1020.9822 53  25501 123272726      262625       
 2350133.1924 23.6260 -5.4912 2 1020.9815 53  25501 123272726      262626       
 2351795.9650 24.5009 -5.4913 2 1020.9254 55  25501 123272727      262727       
 2351836.3989 24.5009 -5.5307 2 1020.9247 53  25501 123272726      262726       
 2436409.0624 28.6047 -5.6803 2 1099.3145 57  25501 123282928      272828       
 2436429.7677 28.6202 -2.4510 2 1099.3145 59  25501 123282929      272828       
 2436429.8044 28.6197 -2.4662 2 1099.3138 57  25501 123282928      272827       
 2436497.7599 28.6810 -2.4663 2 1099.3729 57  25501 123282828      272727       
 2436497.7968 28.6805 -2.4821 2 1099.3735 55  25501 123282827      272726       
 2436517.4501 28.6660 -5.6425 2 1099.3729 55  25501 123282827      272727       
 2438247.7968 29.6090 -5.6425 2 1099.3145 57  25501 123282828      272828       
 2438288.2289 29.6090 -5.6804 2 1099.3138 55  25501 123282827      272827       
 2522720.8939 34.4506 -5.8367 2 1180.5851 59  25501 123293029      282929       
 2522741.5643 34.4668 -2.5781 2 1180.5851 61  25501 123293030      282929       
 2522741.5991 34.4663 -2.5928 2 1180.5844 59  25501 123293029      282928       
 2522809.9512 34.5320 -2.5929 2 1180.6457 59  25501 123292929      282828       
 2522809.9862 34.5315 -2.6082 2 1180.6464 57  25501 123292928      282827       
 2522829.6764 34.5164 -5.8002 2 1180.6457 57  25501 123292928      282828       
 2524627.9802 35.5318 -5.8002 2 1180.5851 59  25501 123292929      282929       
 2524668.4108 35.5318 -5.8368 2 1180.5844 57  25501 123292928      282928       
 2608958.0228 41.1992 -5.9997 2 1264.7347 61  25501 123303130      293030       
 2608978.6601 41.2161 -2.7127 2 1264.7347 63  25501 123303131      293030       
 2608978.6933 41.2155 -2.7269 2 1264.7340 61  25501 123303130      293029       
 2609047.4554 41.2859 -2.7270 2 1264.7976 61  25501 123303030      292929       
 2609047.4887 41.2853 -2.7418 2 1264.7982 59  25501 123303029      292928       
 2609067.2140 41.2696 -5.9645 2 1264.7976 59  25501 123303029      292929       
 2610933.8713 42.3619 -5.9644 2 1264.7347 61  25501 123303030      293030       
 2610974.3003 42.3619 -5.9997 2 1264.7340 59  25501 123303029      293029       
 2695117.7826 48.9497 -6.1691 2 1351.7608 63  25501 123313231      303131       
 2695138.3884 48.9672 -2.8547 2 1351.7608 65  25501 123313232      303131       
 2695138.4200 48.9666 -2.8685 2 1351.7601 63  25501 123313231      303130       
 2695207.6056 49.0417 -2.8686 2 1351.8260 63  25501 123313131      303030       
 2695207.6374 49.0411 -2.8829 2 1351.8267 61  25501 123313130      303029       
 2695227.3960 49.0247 -6.1351 2 1351.8260 61  25501 123313130      303030       
 2697162.8167 50.1987 -6.1350 2 1351.7608 63  25501 123313131      303131       
 2697203.2445 50.1987 -6.1691 2 1351.7601 61  25501 123313130      303130       
 2781197.4975 57.8081 -6.3451 2 1441.6610 65  25501 123323332      313232       
 2781218.0730 57.8262 -3.0040 2 1441.6610 67  25501 123323333      313232       
 2781218.1032 57.8256 -3.0174 2 1441.6603 65  25501 123323332      313231       
 2781287.7259 57.9055 -3.0175 2 1441.7285 65  25501 123323232      313131       
 2781287.7563 57.9050 -3.0313 2 1441.7292 63  25501 123323231      313130       
 2781307.5467 57.8880 -6.3122 2 1441.7285 63  25501 123323231      313131       
 2783312.1542 59.1483 -6.3120 2 1441.6610 65  25501 123323232      313232       
 2783352.5808 59.1483 -6.3450 2 1441.6603 63  25501 123323231      313231       
 2867215.0284 67.9064 -3.1606 2 1534.4324 69  25501 123333434      323333       
 2867215.0573 67.9058 -3.1736 2 1534.4317 67  25501 123333433      323332       
 2867285.1306 67.9908 -3.1737 2 1534.5023 67  25501 123333333      323232       
 2867285.1597 67.9902 -3.1871 2 1534.5029 65  25501 123333332      323231       
 2867304.9805 67.9726 -6.4956 2 1534.5023 65  25501 123333332      323232       
 2869379.2119 69.3243 -6.4954 2 1534.4324 67  25501 123333333      323333       
 2953126.5590 79.3284 -3.3243 2 1630.0724 71  25501 123343535      333434       
 2953126.5868 79.3279 -3.3369 2 1630.0717 69  25501 123343534      333433       
 2953197.1243 79.4180 -3.3370 2 1630.1446 69  25501 123343434      333333       
 2953197.1522 79.4174 -3.3500 2 1630.1453 67  25501 123343433      333332       
 3038949.9591 92.2205 -3.4951 2 1728.5781 73  25501 123353636      343535       
 3038949.9859 92.2200 -3.5073 2 1728.5774 71  25501 123353635      343534       
 3039021.0012 92.3154 -3.5075 2 1728.6527 71  25501 123353535      343434       
 3039021.0281 92.3149 -3.5201 2 1728.6533 69  25501 123353534      343433       
 3124682.5126106.7188 -3.6729 2 1829.9466 75  25501 123363737      353636       
 3124682.5384106.7182 -3.6848 2 1829.9459 73  25501 123363736      353635       
 3124754.0451106.8192 -3.6849 2 1830.0235 73  25501 123363636      353535       
 3124754.0710106.8186 -3.6972 2 1830.0241 71  25501 123363635      353534       
 3210321.4924122.9674 -3.8576 2 1934.1748 77  25501 123373838      363737       
 3210321.5173122.9669 -3.8692 2 1934.1741 75  25501 123373837      363736       
 3210393.5291123.0735 -3.8694 2 1934.2541 75  25501 123373737      363636       
 3210393.5541123.0729 -3.8813 2 1934.2547 73  25501 123373736      363635       
 3295864.1603141.1189 -4.0493 2 2041.2596 79  25501 123383939      373838       
 3295864.1844141.1183 -4.0605 2 2041.2589 77  25501 123383938      373837       
 3295936.7150141.2307 -4.0607 2 2041.3413 77  25501 123383838      373737       
 3295936.7391141.2301 -4.0723 2 2041.3419 75  25501 123383837      373736       
 3381307.7669161.3341 -4.2477 2 2151.1978 81  25501 123394040      383939       
 3381307.7902161.3335 -4.2587 2 2151.1971 79  25501 123394039      383938       
 3381380.8532161.4519 -4.2589 2 2151.2819 79  25501 123393939      383838       
 3381380.8766161.4513 -4.2702 2 2151.2825 77  25501 123393938      383837       
 3466649.5507183.7830 -4.4529 2 2263.9860 83  25501 123404141      394040       
 3466649.5733183.7824 -4.4637 2 2263.9854 81  25501 123404140      394039       
 3466723.1824183.9069 -4.4638 2 2264.0726 81  25501 123404040      393939       
 3466723.2051183.9063 -4.4748 2 2264.0733 79  25501 123404039      393938       
 3551886.7385208.6442 -4.6649 2 2379.6210 85  25501 123414242      404141       
 3551886.7604208.6437 -4.6754 2 2379.6203 83  25501 123414241      404140       
 3551960.9293208.7744 -4.6756 2 2379.7100 83  25501 123414141      404040       
 3551960.9513208.7738 -4.6863 2 2379.7107 81  25501 123414140      404039       
 3637016.5444236.1059 -4.8836 2 2498.0992 87  25501 123424343      414242       
 3637016.5657236.1053 -4.8938 2 2498.0985 85  25501 123424342      414241       
 3637091.3082236.2424 -4.8940 2 2498.1907 85  25501 123424242      414141       
